SAUCE RECRUITMENT,0.9166666666666666,0.9166666666666666,0.91666666666666663
Idex Consulting,0.8,0.8,0.80000000000000004
Additional Resources Ltd.,1.04,1.04,1.04
Supply Desk,0.92,0.92,0.92000000000000004
Brite Services Ltd,1.25,1.25,1.25
Westbourne Partners Ltd,1.75,1.75,1.75
1st Place,0.75,0.75,0.75
Go Recruits,0.5833333333333334,0.5833333333333334,0.58333333333333337
Anonymous Recruiter,0.8333333333333334,0.8333333333333334,0.83333333333333337
Simplified Recruitment,0.6333333333333333,0.6333333333333333,0.6333333333333333
QHotels,0.6666666666666666,0.6666666666666666,0.66666666666666663
Novo UK Recruitment Ltd,1.4166666666666667,1.4166666666666667,1.4166666666666667
CDM Recruitment,0.48,0.48,0.47999999999999998
2M Employment Solutions Ltd,0.91,0.91,0.91000000000000003
CPL Healthcare,1.3333333333333333,1.3333333333333333,1.3333333333333333
Adecco,0.7,0.7,0.69999999999999996
Senitor Associates,0.8,1.15,0.97499999999999998
B&Q,1.1666666666666667,1.1666666666666667,1.1666666666666667
Eclypse Recruitment,0.9666666666666667,0.9666666666666667,0.96666666666666667
CVbrowser,1.1166666666666667,1.3333333333333333,1.3074333333333332
Blue Octopus Recruitment Ltd,0.4666666666666667,0.4666666666666667,0.46666666666666667
Amdas Consultancy Ltd,1.04,1.04,1.04
FACILITY ASSOCIATES RECRUITMENT LTD,2.25,2.25,2.25
Concept Staffing,0.39613333333333334,0.39613333333333334,0.39613333333333334
Ashford Knight,1.4166666666666667,1.4166666666666667,1.4166666666666667
VenGreen Solutions UK Ltd,1.1333333333333333,1.1333333333333333,1.1333333333333333
WARWICKSHIRE COLLEGE,0.7587,0.7587,0.75870000000000004
BMS   Graduate,0.6666666666666666,0.6666666666666666,0.66666666666666663
Alecto Recruitment,0.6,0.6,0.59999999999999998
HR Moves,1.5833333333333333,1.5833333333333333,1.5833333333333333
Perfect Placement,0.8833333333333333,0.8833333333333333,0.8833333333333333
Enterprise Recruitment Ltd,0.8166666666666667,0.8166666666666667,0.81666666666666665
MedicsPro,1.792,1.792,1.792
Eagle Organisation Ltd,0.6,0.6,0.59999999999999998
Coast Specialist Recruitment,0.6,0.6,0.59999999999999998
SIMPLY EDUCATION,0.9724,0.9724,0.97240000000000004
Red Star Associates   Hospitality Recruitment,1.35,1.35,1.3500000000000001
Randstad Technologies,3.1,3.1,3.1000000000000001
Bond Recruitment,0.8333333333333334,0.8333333333333334,0.83333333333333337
Gessy Fashion Ltd,1.0,1.0,1.0
Trace,2.3333333333333335,2.3333333333333335,2.3333333333333335
Iceland,1.05,1.05,1.05
Auto Skills UK,0.7166666666666667,0.7166666666666667,0.71666666666666667
Fusion,0.5312,0.5312,0.53120000000000001
Bespoke Resources and Recruitment,0.72,0.72,0.71999999999999997
MEET THE REAL ME LTD,0.6,0.6,0.59999999999999998
Edustaff   Birmingham,1.0166666666666666,1.0166666666666666,1.0166666666666666
Appetite 4 Recruitment,0.7833333333333333,0.7833333333333333,0.78333333333333333
Mott MacDonald,1.1666666666666667,2.0,1.5833333333333335
Recruiting for Care,1.2,1.2,1.2
staff2000,0.95,0.95,0.94999999999999996
Career Teachers,1.32,1.32,1.3200000000000001
Jobwise,0.55,0.6333333333333333,0.59166666666666667
Head Office,0.6,0.6,0.59999999999999998
Petrie Recruitment,0.75,0.75,0.75
MET MARKETING,1.1666666666666667,1.1666666666666667,1.1666666666666667
First Selection,0.8333333333333334,0.8333333333333334,0.83333333333333337
On Target Recruitment Ltd,1.1333333333333333,1.1333333333333333,1.1333333333333333
Robert Walters,1.2333333333333334,1.2333333333333334,1.2333333333333334
CAREER TEACHERS,1.04,1.04,1.04
Bupa BHH,0.8166666666666667,0.8166666666666667,0.81666666666666665
Taylor Root,2.1666666666666665,2.1666666666666665,2.1666666666666665
365 Ltd,1.3333333333333333,1.3333333333333333,1.3333333333333333
Randstad Sales,1.5833333333333333,1.5833333333333333,1.5833333333333333
University of Warwick,1.3664666666666667,1.3664666666666667,1.3664666666666667
